date,result,fighter,opponent,division,stance,dob,method,total_comp_time,round,time,reach,height,total_strikes_accuracy
2013-04-13,1,Daniel Pineda,Justin Lawrence,Featherweight,Orthodox,1985-08-06,SUB,95,1,1:35,69.0,67.0,80.0
2013-04-13,0,Sam Sicilia,Maximo Blanco,Featherweight,Orthodox,1986-02-01,U-DEC,900,3,5:00,67.0,68.0,29.906542056074763
2013-04-13,1,Maximo Blanco,Sam Sicilia,Featherweight,Orthodox,1983-10-16,U-DEC,900,3,5:00,71.0,68.0,47.77777777777778
2013-04-13,0,Bart Palaszewski,Cole Miller,Featherweight,Orthodox,1983-05-30,SUB,263,1,4:23,70.0,69.0,29.03225806451613
2013-04-13,1,Cole Miller,Bart Palaszewski,Featherweight,Orthodox,1984-04-26,SUB,263,1,4:23,73.0,73.0,13.636363636363637
2013-04-20,0,Darren Elkins,Chad Mendes,Featherweight,Orthodox,1984-05-16,KO/TKO,68,1,1:08,71.0,70.0,6.896551724137931
2013-04-20,1,Chad Mendes,Darren Elkins,Featherweight,Orthodox,1985-05-01,KO/TKO,68,1,1:08,66.0,66.0,50.0
2013-04-27,0,Kurt Holobaugh,Steven Siler,Featherweight,Orthodox,1986-09-08,U-DEC,900,3,5:00,70.0,71.0,67.85714285714286
2013-04-27,1,Steven Siler,Kurt Holobaugh,Featherweight,Orthodox,1987-02-15,U-DEC,900,3,5:00,70.0,71.0,63.681592039801
2013-04-27,0,Leonard Garcia,Cody McKenzie,Featherweight,Orthodox,1979-07-14,U-DEC,900,3,5:00,68.0,70.0,32.608695652173914
2013-04-27,1,Cody McKenzie,Leonard Garcia,Featherweight,Switch,1987-12-16,U-DEC,900,3,5:00,72.0,72.0,75.67567567567568
2013-05-18,0,Hacran Dias,Nik Lentz,Featherweight,Orthodox,1984-06-16,U-DEC,900,3,5:00,69.0,68.0,54.36893203883495
2013-05-18,1,Nik Lentz,Hacran Dias,Featherweight,Orthodox,1984-08-13,U-DEC,900,3,5:00,68.0,68.0,53.50877192982456
2013-05-25,1,Jeremy Stephens,Estevan Payan,Featherweight,Orthodox,1986-05-25,U-DEC,900,3,5:00,71.0,69.0,66.66666666666666
2013-05-25,0,Max Holloway,Dennis Bermudez,Featherweight,Orthodox,1991-12-04,S-DEC,900,3,5:00,69.0,71.0,40.10152284263959
2013-05-25,1,Dennis Bermudez,Max Holloway,Featherweight,Orthodox,1986-12-13,S-DEC,900,3,5:00,66.0,66.0,33.76623376623377
2013-06-08,0,Mizuto Hirota,Rodrigo Damm,Featherweight,Orthodox,1981-05-05,S-DEC,900,3,5:00,67.0,67.0,53.301886792452834
2013-06-08,1,Rodrigo Damm,Mizuto Hirota,Featherweight,Orthodox,1980-02-03,S-DEC,900,3,5:00,71.0,67.0,47.23926380368098
2013-06-08,0,Godofredo Pepey,Felipe Arantes,Featherweight,Orthodox,1987-07-02,KO/TKO,212,1,3:32,73.0,67.0,72.72727272727273
2013-06-08,1,Felipe Arantes,Godofredo Pepey,Featherweight,Orthodox,1988-02-09,KO/TKO,212,1,3:32,73.0,68.0,77.77777777777779
2013-06-08,0,Mike Wilkinson,Rony Jason,Featherweight,Orthodox,1987-09-15,SUB,84,1,1:24,66.0,67.0,91.66666666666666
2013-06-08,1,Rony Jason,Mike Wilkinson,Featherweight,Orthodox,1984-03-21,SUB,84,1,1:24,73.0,67.0,92.3076923076923
2013-07-06,0,Dennis Siver,Cub Swanson,Featherweight,Orthodox,1979-01-13,KO/TKO,744,3,2:24,70.0,66.0,31.03448275862069
2013-07-06,1,Cub Swanson,Dennis Siver,Featherweight,Orthodox,1983-11-02,KO/TKO,744,3,2:24,70.0,68.0,44.761904761904766
2013-07-06,0,Charles Oliveira,Frankie Edgar,Featherweight,Orthodox,1989-10-17,U-DEC,900,3,5:00,74.0,70.0,40.41095890410959
2013-07-06,1,Frankie Edgar,Charles Oliveira,Featherweight,Orthodox,1981-10-16,U-DEC,900,3,5:00,68.0,66.0,62.63736263736264
2013-08-03,1,Rani Yahya,Josh Clopton,Featherweight,Orthodox,1984-09-12,U-DEC,900,3,5:00,67.0,66.0,82.82208588957054
2013-08-03,0,Chan Sung Jung,Jose Aldo,Featherweight,Orthodox,1987-03-17,KO/TKO,1020,4,2:00,72.0,67.0,28.96551724137932
2013-08-03,1,Jose Aldo,Chan Sung Jung,Featherweight,Orthodox,1986-09-09,KO/TKO,1020,4,2:00,70.0,67.0,43.43434343434344
2013-08-17,0,Cole Miller,Manvel Gamburyan,Featherweight,Orthodox,1984-04-26,U-DEC,900,3,5:00,73.0,73.0,53.71428571428572
2013-08-17,1,Manvel Gamburyan,Cole Miller,Featherweight,Orthodox,1981-05-08,U-DEC,900,3,5:00,67.0,65.0,66.66666666666666
2013-08-17,0,Daniel Pineda,Diego Brandao,Featherweight,Orthodox,1985-08-06,U-DEC,900,3,5:00,69.0,67.0,45.12820512820513
2013-08-17,1,Diego Brandao,Daniel Pineda,Featherweight,Orthodox,1987-05-27,U-DEC,900,3,5:00,64.0,67.0,59.25925925925925
2013-08-17,0,Mike Brown,Steven Siler,Featherweight,Orthodox,1975-09-08,KO/TKO,50,1,0:50,70.0,66.0,100.0
2013-08-17,1,Steven Siler,Mike Brown,Featherweight,Orthodox,1987-02-15,KO/TKO,50,1,0:50,70.0,71.0,35.294117647058826
2013-08-17,0,Max Holloway,Conor McGregor,Featherweight,Orthodox,1991-12-04,U-DEC,900,3,5:00,69.0,71.0,30.76923076923077
2013-08-17,1,Conor McGregor,Max Holloway,Featherweight,Southpaw,1988-07-14,U-DEC,900,3,5:00,74.0,69.0,41.04046242774567
2013-08-28,0,Hatsu Hioki,Darren Elkins,Featherweight,Orthodox,1983-07-18,U-DEC,900,3,5:00,73.0,71.0,64.03508771929825
2013-08-28,1,Darren Elkins,Hatsu Hioki,Featherweight,Orthodox,1984-05-16,U-DEC,900,3,5:00,71.0,70.0,48.78048780487805
2013-08-31,0,Erik Koch,Dustin Poirier,Featherweight,Southpaw,1988-10-04,U-DEC,900,3,5:00,71.0,70.0,53.76344086021505
2013-08-31,1,Dustin Poirier,Erik Koch,Featherweight,Southpaw,1989-01-19,U-DEC,900,3,5:00,72.0,69.0,66.07142857142857
2013-08-31,0,Clay Guida,Chad Mendes,Featherweight,Orthodox,1981-12-08,KO/TKO,630,3,0:30,70.0,67.0,18.81188118811881
2013-08-31,1,Chad Mendes,Clay Guida,Featherweight,Orthodox,1985-05-01,KO/TKO,630,3,0:30,66.0,66.0,54.054054054054056
2013-09-04,0,Felipe Arantes,Edimilson Souza,Featherweight,Orthodox,1988-02-09,S-DEC,900,3,5:00,73.0,68.0,58.119658119658126
2013-09-04,1,Edimilson Souza,Felipe Arantes,Featherweight,Orthodox,1984-10-17,S-DEC,900,3,5:00,74.0,72.0,45.73170731707317
2013-10-19,0,Jeremy Larsen,Andre Fili,Featherweight,Orthodox,1984-05-18,KO/TKO,353,2,0:53,70.0,70.0,56.60377358490566
2013-10-19,1,Andre Fili,Jeremy Larsen,Featherweight,Orthodox,1990-06-25,KO/TKO,353,2,0:53,74.0,71.0,55.75221238938053
2013-10-26,0,Robert Whiteford,Jimy Hettes,Featherweight,Southpaw,1983-04-12,SUB,437,2,2:17,69.0,69.0,63.888888888888886
2013-10-26,1,Jimy Hettes,Robert Whiteford,Featherweight,Southpaw,1987-06-09,SUB,437,2,2:17,71.0,69.0,100.0
2013-10-26,0,Andy Ogle,Cole Miller,Featherweight,Orthodox,1989-02-16,U-DEC,900,3,5:00,69.0,68.0,81.15942028985508
2013-10-26,1,Cole Miller,Andy Ogle,Featherweight,Orthodox,1984-04-26,U-DEC,900,3,5:00,73.0,73.0,73.33333333333333
2013-11-06,0,Steven Siler,Dennis Bermudez,Featherweight,Orthodox,1987-02-15,U-DEC,900,3,5:00,70.0,71.0,44.89795918367347
2013-11-06,1,Dennis Bermudez,Steven Siler,Featherweight,Orthodox,1986-12-13,U-DEC,900,3,5:00,66.0,66.0,54.01459854014598
2013-11-09,0,Godofredo Pepey,Sam Sicilia,Featherweight,Orthodox,1987-07-02,KO/TKO,102,1,1:42,73.0,67.0,66.66666666666666
2013-11-09,1,Sam Sicilia,Godofredo Pepey,Featherweight,Orthodox,1986-02-01,KO/TKO,102,1,1:42,67.0,68.0,81.81818181818183
2013-11-09,0,Rony Jason,Jeremy Stephens,Featherweight,Orthodox,1984-03-21,KO/TKO,40,1,0:40,73.0,67.0,20.0
2013-11-09,1,Jeremy Stephens,Rony Jason,Featherweight,Orthodox,1986-05-25,KO/TKO,40,1,0:40,71.0,69.0,100.0
2013-11-30,0,Rani Yahya,Tom Niinimaki,Featherweight,Orthodox,1984-09-12,S-DEC,900,3,5:00,67.0,66.0,55.81395348837209
2013-11-30,1,Tom Niinimaki,Rani Yahya,Featherweight,Orthodox,1982-07-25,S-DEC,900,3,5:00,69.0,69.0,84.375
2013-11-30,0,Maximo Blanco,Akira Corassani,Featherweight,Orthodox,1983-10-16,DQ,25,1,0:25,71.0,68.0,77.77777777777779
2013-11-30,1,Akira Corassani,Maximo Blanco,Featherweight,Orthodox,1982-08-27,DQ,25,1,0:25,68.0,68.0,50.0
2013-12-14,0,Nik Lentz,Chad Mendes,Featherweight,Orthodox,1984-08-13,U-DEC,900,3,5:00,68.0,68.0,58.2010582010582
2013-12-14,1,Chad Mendes,Nik Lentz,Featherweight,Orthodox,1985-05-01,U-DEC,900,3,5:00,66.0,66.0,53.333333333333336
2013-12-28,1,Robert Peralta,Estevan Payan,Featherweight,Orthodox,1986-03-14,KO/TKO,612,3,0:12,71.0,68.0,58.88888888888889
2013-12-28,0,Manvel Gamburyan,Dennis Siver,Featherweight,Orthodox,1981-05-08,DRAW,900,3,5:00,67.0,65.0,48.0
2013-12-28,0,Dennis Siver,Manvel Gamburyan,Featherweight,Orthodox,1979-01-13,DRAW,900,3,5:00,70.0,66.0,61.41479099678456
2013-12-28,0,Diego Brandao,Dustin Poirier,Featherweight,Orthodox,1987-05-27,KO/TKO,294,1,4:54,64.0,67.0,34.69387755102041
2013-12-28,1,Dustin Poirier,Diego Brandao,Featherweight,Southpaw,1989-01-19,KO/TKO,294,1,4:54,72.0,69.0,51.06382978723404
2014-01-04,1,Max Holloway,Will Chope,Featherweight,Orthodox,1991-12-04,KO/TKO,447,2,2:27,69.0,71.0,54.48275862068965
2014-01-04,0,Sean Soriano,Tatsuya Kawajiri,Featherweight,Orthodox,1989-10-06,SUB,350,2,0:50,70.0,69.0,76.66666666666667
2014-01-04,1,Tatsuya Kawajiri,Sean Soriano,Featherweight,Orthodox,1978-05-08,SUB,350,2,0:50,69.0,67.0,93.93939393939394
2014-01-15,0,Sam Sicilia,Cole Miller,Featherweight,Orthodox,1986-02-01,SUB,414,2,1:54,67.0,68.0,25.0
2014-01-15,1,Cole Miller,Sam Sicilia,Featherweight,Orthodox,1984-04-26,SUB,414,2,1:54,73.0,73.0,41.75824175824176
2014-01-25,0,Darren Elkins,Jeremy Stephens,Featherweight,Orthodox,1984-05-16,U-DEC,900,3,5:00,71.0,70.0,18.30985915492958
2014-01-25,1,Jeremy Stephens,Darren Elkins,Featherweight,Orthodox,1986-05-25,U-DEC,900,3,5:00,71.0,69.0,34.18803418803419
2014-02-01,0,Ricardo Lamas,Jose Aldo,Featherweight,Orthodox,1982-05-21,U-DEC,1500,5,5:00,71.0,68.0,37.05882352941177
2014-02-01,1,Jose Aldo,Ricardo Lamas,Featherweight,Orthodox,1986-09-09,U-DEC,1500,5,5:00,70.0,67.0,59.44055944055944
2014-02-15,0,Douglas Silva de Andrade,Zubaira Tukhugov,Featherweight,Orthodox,1985-06-22,U-DEC,900,3,5:00,68.0,67.0,27.83505154639176
2014-02-15,1,Zubaira Tukhugov,Douglas Silva de Andrade,Featherweight,Orthodox,1991-01-15,U-DEC,900,3,5:00,68.0,68.0,40.19607843137255
2014-02-15,0,Maximo Blanco,Felipe Arantes,Featherweight,Orthodox,1983-10-16,U-DEC,900,3,5:00,71.0,68.0,52.142857142857146
2014-02-15,1,Felipe Arantes,Maximo Blanco,Featherweight,Orthodox,1988-02-09,U-DEC,900,3,5:00,73.0,68.0,44.761904761904766
2014-02-15,0,Andy Ogle,Charles Oliveira,Featherweight,Orthodox,1989-02-16,SUB,760,3,2:40,69.0,68.0,54.83870967741935
2014-02-15,1,Charles Oliveira,Andy Ogle,Featherweight,Orthodox,1989-10-17,SUB,760,3,2:40,74.0,70.0,72.15189873417721
2014-03-01,1,Mark Eddiva,Jumabieke Tuerxun,Featherweight,Orthodox,1986-02-16,U-DEC,900,3,5:00,68.0,68.0,74.60317460317461
2014-03-01,0,Ivan Menjivar,Hatsu Hioki,Featherweight,Orthodox,1982-05-30,U-DEC,900,3,5:00,64.0,66.0,48.71794871794872
2014-03-01,1,Hatsu Hioki,Ivan Menjivar,Featherweight,Orthodox,1983-07-18,U-DEC,900,3,5:00,73.0,71.0,44.44444444444444
2014-03-15,0,Daniel Pineda,Robert Whiteford,Featherweight,Orthodox,1985-08-06,U-DEC,900,3,5:00,69.0,67.0,66.66666666666666
2014-03-15,1,Robert Whiteford,Daniel Pineda,Featherweight,Southpaw,1983-04-12,U-DEC,900,3,5:00,69.0,69.0,64.28571428571429
2014-03-15,0,Jimy Hettes,Dennis Bermudez,Featherweight,Southpaw,1987-06-09,KO/TKO,777,3,2:57,71.0,69.0,55.68181818181818
2014-03-15,1,Dennis Bermudez,Jimy Hettes,Featherweight,Orthodox,1986-12-13,KO/TKO,777,3,2:57,66.0,66.0,52.22222222222223
2014-03-23,0,Noad Lahat,Godofredo Pepey,Featherweight,Orthodox,1984-06-08,KO/TKO,159,1,2:39,69.0,69.0,52.17391304347826
2014-03-23,1,Godofredo Pepey,Noad Lahat,Featherweight,Orthodox,1987-07-02,KO/TKO,159,1,2:39,73.0,67.0,21.73913043478261
2014-03-23,0,Steven Siler,Rony Jason,Featherweight,Orthodox,1987-02-15,KO/TKO,77,1,1:17,70.0,71.0,50.0
2014-03-23,1,Rony Jason,Steven Siler,Featherweight,Orthodox,1984-03-21,KO/TKO,77,1,1:17,73.0,67.0,37.5
2014-04-11,1,Jim Alers,Alan Omer,Featherweight,Orthodox,1986-10-14,S-DEC,900,3,5:00,71.0,69.0,59.50920245398773
2014-04-11,0,Tatsuya Kawajiri,Clay Guida,Featherweight,Orthodox,1978-05-08,U-DEC,900,3,5:00,69.0,67.0,52.94117647058824
2014-04-11,1,Clay Guida,Tatsuya Kawajiri,Featherweight,Orthodox,1981-12-08,U-DEC,900,3,5:00,70.0,67.0,81.41592920353983
2014-04-16,0,Akira Corassani,Dustin Poirier,Featherweight,Orthodox,1982-08-27,KO/TKO,342,2,0:42,68.0,68.0,36.36363636363637
2014-04-16,1,Dustin Poirier,Akira Corassani,Featherweight,Southpaw,1989-01-19,KO/TKO,342,2,0:42,72.0,69.0,51.11111111111111
2014-04-19,0,Chas Skelly,Mirsad Bektic,Featherweight,Orthodox,1985-05-11,M-DEC,900,3,5:00,72.0,71.0,31.683168316831683
2014-04-19,1,Mirsad Bektic,Chas Skelly,Featherweight,Orthodox,1991-02-16,M-DEC,900,3,5:00,70.0,68.0,54.054054054054056
2014-04-19,1,Alex White,Estevan Payan,Featherweight,Southpaw,1988-10-22,KO/TKO,88,1,1:28,71.0,72.0,66.66666666666666
2014-04-26,0,Andre Fili,Max Holloway,Featherweight,Orthodox,1990-06-25,SUB,819,3,3:39,74.0,71.0,32.62411347517731
2014-04-26,1,Max Holloway,Andre Fili,Featherweight,Orthodox,1991-12-04,SUB,819,3,3:39,69.0,71.0,35.40372670807454
2014-05-10,0,Manvel Gamburyan,Nik Lentz,Featherweight,Orthodox,1981-05-08,U-DEC,900,3,5:00,67.0,65.0,69.76744186046511
2014-05-10,1,Nik Lentz,Manvel Gamburyan,Featherweight,Orthodox,1984-08-13,U-DEC,900,3,5:00,68.0,68.0,63.82978723404256
2014-05-24,0,Aaron Phillips,Sam Sicilia,Featherweight,Southpaw,1989-08-05,U-DEC,900,3,5:00,71.0,69.0,79.56204379562044
2014-05-24,1,Sam Sicilia,Aaron Phillips,Featherweight,Orthodox,1986-02-01,U-DEC,900,3,5:00,67.0,68.0,73.64341085271317
2014-05-31,0,Andy Ogle,Maximo Blanco,Featherweight,Orthodox,1989-02-16,U-DEC,900,3,5:00,69.0,68.0,52.0
2014-05-31,1,Maximo Blanco,Andy Ogle,Featherweight,Orthodox,1983-10-16,U-DEC,900,3,5:00,71.0,68.0,63.58695652173913
2014-05-31,0,Tom Niinimaki,Niklas Backstrom,Featherweight,Orthodox,1982-07-25,SUB,255,1,4:15,69.0,69.0,68.75
2014-05-31,0,Mark Eddiva,Edimilson Souza,Featherweight,Orthodox,1986-02-16,KO/TKO,592,2,4:52,68.0,68.0,42.22222222222222
2014-05-31,1,Edimilson Souza,Mark Eddiva,Featherweight,Orthodox,1984-10-17,KO/TKO,592,2,4:52,74.0,72.0,45.93023255813954
2014-05-31,0,Rony Jason,Robert Peralta,Featherweight,Orthodox,1984-03-21,S-DEC,900,3,5:00,73.0,67.0,48.19277108433735
2014-05-31,1,Robert Peralta,Rony Jason,Featherweight,Orthodox,1986-03-14,S-DEC,900,3,5:00,71.0,68.0,51.92307692307693
2014-06-28,1,Dan Hooker,Ian Entwistle,Featherweight,Switch,1990-02-13,KO/TKO,214,1,3:34,75.0,72.0,76.11940298507463
2014-06-28,0,Hatsu Hioki,Charles Oliveira,Featherweight,Orthodox,1983-07-18,SUB,572,2,4:32,73.0,71.0,60.78431372549019
2014-06-28,1,Charles Oliveira,Hatsu Hioki,Featherweight,Orthodox,1989-10-17,SUB,572,2,4:32,74.0,70.0,63.46153846153846
2014-06-28,0,Hacran Dias,Ricardo Lamas,Featherweight,Orthodox,1984-06-16,U-DEC,900,3,5:00,69.0,68.0,56.99999999999999
2014-06-28,1,Ricardo Lamas,Hacran Dias,Featherweight,Orthodox,1982-05-21,U-DEC,900,3,5:00,71.0,68.0,45.04504504504504
2014-06-28,0,Jeremy Stephens,Cub Swanson,Featherweight,Orthodox,1986-05-25,U-DEC,1500,5,5:00,71.0,69.0,31.79916317991632
2014-06-28,1,Cub Swanson,Jeremy Stephens,Featherweight,Orthodox,1983-11-02,U-DEC,1500,5,5:00,70.0,68.0,43.64406779661017
2014-07-06,0,BJ Penn,Frankie Edgar,Featherweight,Orthodox,1978-12-13,KO/TKO,856,3,4:16,70.0,69.0,51.72413793103448
2014-07-06,1,Frankie Edgar,BJ Penn,Featherweight,Orthodox,1981-10-16,KO/TKO,856,3,4:16,68.0,66.0,67.37288135593221
2014-07-16,0,Alex White,Lucas Martins,Featherweight,Southpaw,1988-10-22,KO/TKO,728,3,2:08,71.0,72.0,26.41509433962264
2014-07-16,1,Lucas Martins,Alex White,Featherweight,Southpaw,1988-11-11,KO/TKO,728,3,2:08,72.0,72.0,37.85714285714285
2014-07-19,0,Diego Brandao,Conor McGregor,Featherweight,Orthodox,1987-05-27,KO/TKO,245,1,4:05,64.0,67.0,43.47826086956522
2014-07-19,1,Conor McGregor,Diego Brandao,Featherweight,Southpaw,1988-07-14,KO/TKO,245,1,4:05,74.0,69.0,54.41176470588235
2014-07-26,0,Steven Siler,Noad Lahat,Featherweight,Orthodox,1987-02-15,U-DEC,900,3,5:00,70.0,71.0,47.05882352941176
2014-07-26,1,Noad Lahat,Steven Siler,Featherweight,Orthodox,1984-06-08,U-DEC,900,3,5:00,69.0,69.0,53.14685314685315
2014-07-26,0,Brian Ortega,Mike de la Torre,Featherweight,Switch,1991-02-21,DRAW,99,1,1:39,69.0,68.0,62.5
2014-07-26,0,Mike de la Torre,Brian Ortega,Featherweight,Orthodox,1986-09-22,DRAW,99,1,1:39,71.0,71.0,57.14285714285714
2014-07-26,0,Clay Guida,Dennis Bermudez,Featherweight,Orthodox,1981-12-08,SUB,477,2,2:57,70.0,67.0,41.05263157894737
2014-07-26,1,Dennis Bermudez,Clay Guida,Featherweight,Orthodox,1986-12-13,SUB,477,2,2:57,66.0,66.0,48.888888888888886
2014-08-16,0,Robert Peralta,Thiago Tavares,Featherweight,Orthodox,1986-03-14,SUB,267,1,4:27,71.0,68.0,60.0
2014-08-16,1,Thiago Tavares,Robert Peralta,Featherweight,Orthodox,1984-11-08,SUB,267,1,4:27,70.0,67.0,71.42857142857143
2014-08-23,1,Guangyou Ning,Jianping Yang,Featherweight,Southpaw,1981-12-15,U-DEC,900,3,5:00,64.0,64.0,39.80582524271845
2014-08-23,0,Tom Niinimaki,Chas Skelly,Featherweight,Orthodox,1982-07-25,SUB,155,1,2:35,69.0,69.0,50.0
2014-08-23,1,Chas Skelly,Tom Niinimaki,Featherweight,Orthodox,1985-05-11,SUB,155,1,2:35,72.0,71.0,25.0
2014-09-05,0,Sean Soriano,Chas Skelly,Featherweight,Orthodox,1989-10-06,U-DEC,900,3,5:00,70.0,69.0,55.73770491803278
2014-09-05,1,Chas Skelly,Sean Soriano,Featherweight,Orthodox,1985-05-11,U-DEC,900,3,5:00,72.0,71.0,68.88888888888889
2014-09-13,1,Godofredo Pepey,Dashon Johnson,Featherweight,Orthodox,1987-07-02,SUB,269,1,4:29,73.0,67.0,42.85714285714285
2014-09-20,0,Dan Hooker,Maximo Blanco,Featherweight,Switch,1990-02-13,U-DEC,900,3,5:00,75.0,72.0,45.8498023715415
2014-09-20,1,Maximo Blanco,Dan Hooker,Featherweight,Orthodox,1983-10-16,U-DEC,900,3,5:00,71.0,68.0,55.6910569105691
2014-09-20,0,Sam Sicilia,Katsunori Kikuno,Featherweight,Orthodox,1986-02-01,SUB,398,2,1:38,67.0,68.0,40.21739130434783
2014-09-20,1,Katsunori Kikuno,Sam Sicilia,Featherweight,Orthodox,1981-10-31,SUB,398,2,1:38,66.0,68.0,41.77215189873418
2014-09-27,0,Dustin Poirier,Conor McGregor,Featherweight,Southpaw,1989-01-19,KO/TKO,106,1,1:46,72.0,69.0,52.63157894736842
2014-09-27,1,Conor McGregor,Dustin Poirier,Featherweight,Southpaw,1988-07-14,KO/TKO,106,1,1:46,74.0,69.0,31.03448275862069
2014-10-04,0,Ernest Chavez,Zubaira Tukhugov,Featherweight,Orthodox,1983-06-27,KO/TKO,261,1,4:21,70.0,68.0,40.0
2014-10-04,1,Zubaira Tukhugov,Ernest Chavez,Featherweight,Orthodox,1991-01-15,KO/TKO,261,1,4:21,68.0,68.0,61.42857142857143
2014-10-04,0,Charles Rosa,Dennis Siver,Featherweight,Switch,1986-08-24,U-DEC,900,3,5:00,69.0,69.0,29.29292929292929
2014-10-04,1,Dennis Siver,Charles Rosa,Featherweight,Orthodox,1979-01-13,U-DEC,900,3,5:00,70.0,66.0,63.74269005847953
2014-10-04,1,Mike Wilkinson,Niklas Backstrom,Featherweight,Orthodox,1987-09-15,KO/TKO,79,1,1:19,66.0,67.0,43.75
2014-10-04,0,Akira Corassani,Max Holloway,Featherweight,Orthodox,1982-08-27,KO/TKO,191,1,3:11,68.0,68.0,37.93103448275862
2014-10-04,1,Max Holloway,Akira Corassani,Featherweight,Orthodox,1991-12-04,KO/TKO,191,1,3:11,69.0,71.0,61.29032258064516
2014-10-25,0,Felipe Arantes,Andre Fili,Featherweight,Orthodox,1988-02-09,U-DEC,900,3,5:00,73.0,68.0,55.12820512820513
2014-10-25,1,Andre Fili,Felipe Arantes,Featherweight,Orthodox,1990-06-25,U-DEC,900,3,5:00,74.0,71.0,48.888888888888886
2014-10-25,0,Lucas Martins,Darren Elkins,Featherweight,Southpaw,1988-11-11,S-DEC,900,3,5:00,72.0,72.0,42.2680412371134
2014-10-25,1,Darren Elkins,Lucas Martins,Featherweight,Orthodox,1984-05-16,S-DEC,900,3,5:00,71.0,70.0,52.98804780876494
2014-10-25,0,Chad Mendes,Jose Aldo,Featherweight,Orthodox,1985-05-01,U-DEC,1500,5,5:00,66.0,66.0,41.87192118226601
2014-10-25,1,Jose Aldo,Chad Mendes,Featherweight,Orthodox,1986-09-09,U-DEC,1500,5,5:00,70.0,67.0,42.21453287197232
2014-11-08,1,Diego Rivas,Rodolfo Rubio Perez,Featherweight,Orthodox,1991-11-11,U-DEC,900,3,5:00,69.0,68.0,59.74025974025974
2014-11-15,1,Gabriel Benitez,Humberto Brown Morrison,Featherweight,Southpaw,1988-06-15,SUB,630,3,0:30,71.0,68.0,45.07042253521127
2014-11-15,1,Yair Rodriguez,Leonardo Morales,Featherweight,Orthodox,1992-10-06,U-DEC,900,3,5:00,71.0,71.0,44.56521739130434
2014-11-15,0,Dennis Bermudez,Ricardo Lamas,Featherweight,Orthodox,1986-12-13,SUB,198,1,3:18,66.0,66.0,42.10526315789473
2014-11-15,1,Ricardo Lamas,Dennis Bermudez,Featherweight,Orthodox,1982-05-21,SUB,198,1,3:18,71.0,68.0,59.25925925925925
2014-11-22,1,Dooho Choi,Juan Manuel Puig,Featherweight,Orthodox,1991-04-10,KO/TKO,18,1,0:18,70.0,70.0,66.66666666666666
2014-11-22,0,Cub Swanson,Frankie Edgar,Featherweight,Orthodox,1983-11-02,SUB,1496,5,4:56,70.0,68.0,52.10084033613446
2014-11-22,1,Frankie Edgar,Cub Swanson,Featherweight,Orthodox,1981-10-16,SUB,1496,5,4:56,68.0,66.0,63.95061728395062
2014-12-06,0,Alex White,Clay Collard,Featherweight,Southpaw,1988-10-22,U-DEC,900,3,5:00,71.0,72.0,42.32804232804233
2014-12-06,1,Clay Collard,Alex White,Featherweight,Orthodox,1993-03-10,U-DEC,900,3,5:00,73.0,71.0,31.794871794871792
2014-12-12,0,Jeremy Stephens,Charles Oliveira,Featherweight,Orthodox,1986-05-25,U-DEC,900,3,5:00,71.0,69.0,62.5
2014-12-12,1,Charles Oliveira,Jeremy Stephens,Featherweight,Orthodox,1989-10-17,U-DEC,900,3,5:00,74.0,70.0,74.0
2014-12-20,0,Darren Elkins,Hacran Dias,Featherweight,Orthodox,1984-05-16,U-DEC,900,3,5:00,71.0,70.0,55.00000000000001
2014-12-20,1,Hacran Dias,Darren Elkins,Featherweight,Orthodox,1984-06-16,U-DEC,900,3,5:00,69.0,68.0,69.89247311827957
2014-12-20,0,Tom Niinimaki,Renato Moicano,Featherweight,Orthodox,1982-07-25,SUB,510,2,3:30,69.0,69.0,51.5625
2014-12-20,1,Renato Moicano,Tom Niinimaki,Featherweight,Orthodox,1989-05-21,SUB,510,2,3:30,72.0,71.0,44.24778761061947
2015-01-18,0,Sean Soriano,Charles Rosa,Featherweight,Orthodox,1989-10-06,SUB,883,3,4:43,70.0,69.0,64.28571428571429
2015-01-18,1,Charles Rosa,Sean Soriano,Featherweight,Switch,1986-08-24,SUB,883,3,4:43,69.0,69.0,35.92233009708738
2015-01-18,0,Dennis Siver,Conor McGregor,Featherweight,Orthodox,1979-01-13,KO/TKO,414,2,1:54,70.0,66.0,31.428571428571427
2015-01-18,1,Conor McGregor,Dennis Siver,Featherweight,Southpaw,1988-07-14,KO/TKO,414,2,1:54,74.0,69.0,54.16666666666666
2015-01-24,1,Mirsad Bektic,Paul Redmond,Featherweight,Orthodox,1991-02-16,U-DEC,900,3,5:00,70.0,68.0,79.38144329896907
2015-01-24,0,Andy Ogle,Makwan Amirkhani,Featherweight,Orthodox,1989-02-16,KO/TKO,8,1,0:08,69.0,68.0,0.0
2015-01-24,1,Makwan Amirkhani,Andy Ogle,Featherweight,Southpaw,1988-11-08,KO/TKO,8,1,0:08,72.0,70.0,85.71428571428571
2015-01-24,0,Akira Corassani,Sam Sicilia,Featherweight,Orthodox,1982-08-27,KO/TKO,206,1,3:26,68.0,68.0,34.375
2015-01-24,1,Sam Sicilia,Akira Corassani,Featherweight,Orthodox,1986-02-01,KO/TKO,206,1,3:26,67.0,68.0,42.85714285714285
